买家会员名,宝贝ID,推荐指数
许多承承,45404080098,3.0667395529640427
许多承承,528109847799,3.017561149208174
许多承承,545912368452,2.8695173307418207
许多承承,538494418449,2.8547758565944052
许多承承,547389639874,2.8483287002508644
许多承承,538535227251,2.845072886297376
许婷婷许婷婷,39539028043,2.399704171849262
许婷婷许婷婷,549882564050,1.7037857430527588
许婷婷许婷婷,544115759872,1.4190179055887144
许婷婷许婷婷,539677826038,0.8747877758913414
许婷婷许婷婷,45404080098,0.6762216404886563
许婷婷许婷婷,42646163798,0.5973456714964083
许婷婷许婷婷,37941111428,0.560382788391526
许婷婷许婷婷,44928090920,0.5147336905137094
许婷婷许婷婷,522151739462,0.48217402144103727
许婷婷许婷婷,546928423058,0.46158200084901657
许康琦,537180206236,1.7272727272727273
许康琦,540520509637,1.4
许康琦,540522690300,1.1666666666666667
许康琦,524619920574,1.0
许康琦,522077917778,1.0
许康琦,522151463307,1.0
许康琦,36421128017,1.0
许康琦,35750823403,1.0
许康琦,543889179481,0.0
许康琦,543827067334,0.0
许永祥1314,544016559367,3.689061154177433
许永祥1314,549882564050,3.1950002936674715
许永祥1314,549736062191,2.8866666666666667
许永祥1314,549378588703,2.8080830887333486
许永祥1314,45404080098,2.6762216404886563
许永祥1314,42577833473,2.5309593023255816
许永祥1314,522151739462,2.482174021441037
许永祥1314,546928423058,2.461582000849017
许永祥1314,544768785584,2.4456737934898745
许永祥1314,546243180299,2.341236100433159
许红艳x22,541254875522,1.7025641025641025
许红艳x22,544066720474,1.0476190476190477
许红艳x22,548130516925,1.0285714285714287
许红艳x22,541659214822,1.0227642276422764
许红艳x22,45123664231,1.0133333333333334
许红艳x22,547751184046,0.980952380952381
许红艳x22,544114247390,0.9787878787878788
许红艳x22,547382055156,0.9743169398907103
许红艳x22,543621521908,0.9333333333333333
许红艳x22,543626161846,0.9333333333333333
许诗诗2012,549882564050,2.2456347422191643
许诗诗2012,36286235128,1.765343642935535
许诗诗2012,540662291619,1.5919384057971016
许诗诗2012,35877393642,1.4707940371159112
许诗诗2012,528705813655,1.4545454545454546
许诗诗2012,529339155756,1.3565217391304347
许诗诗2012,536083448292,1.3038821162267724
许诗诗2012,546275765548,1.219980402386967
许诗诗2012,540520509637,1.207511737089202
许诗诗2012,44928090920,1.1974127870651299
诚实可靠小郎1994,549882564050,2.262188515709642
诚实可靠小郎1994,544115759872,2.1571333555038246
诚实可靠小郎1994,544768785584,1.7934384164222874
诚实可靠小郎1994,541254875522,1.7047146401985112
诚实可靠小郎1994,35722000205,1.5531309297912714
诚实可靠小郎1994,531877266868,1.439617211608474
诚实可靠小郎1994,536083448292,1.3038821162267724
诚实可靠小郎1994,44928090920,1.2528491404288198
诚实可靠小郎1994,545957998521,1.1468994581577363
诚实可靠小郎1994,540407272609,1.1426285612693898
诚志南南,537396783238,2.61295361691901
诚志南南,549882564050,2.242914979757085
诚志南南,35877393642,1.4707940371159112
诚志南南,528109847799,1.1661724734371137
诚志南南,527397362582,1.1641604010025062
诚志南南,533204346200,1.0894736842105261
诚志南南,522566248653,1.0325077399380804
诚志南南,545566976422,1.0272556390977443
诚志南南,532940035080,1.0049342105263157
诚志南南,535612234886,1.0010066148979004
谁加深了思念,537396783238,2.6119470020211097
谁加深了思念,39539028043,2.399704171849262
谁加深了思念,549736062191,2.105714285714286
谁加深了思念,544768785584,1.743668831168831
谁加深了思念,35798985871,1.605263157894737
谁加深了思念,529055709096,1.3571428571428572
谁加深了思念,548998614714,1.3489152193907914
谁加深了思念,536083448292,1.3109243697478992
谁加深了思念,531846025844,1.2300437083045779
谁加深了思念,35722333869,1.1952380952380952
谁懂我的心s,36286235128,1.8373202760957865
谁懂我的心s,520310825412,1.114006065618969
谁懂我的心s,533204346200,0.7781826360773729
谁懂我的心s,36266985550,0.7676563202878994
谁懂我的心s,547794157516,0.7666876409207699
谁懂我的心s,541592740476,0.7434742434742436
谁懂我的心s,538494418449,0.6920961326901922
谁懂我的心s,550659732532,0.676885916016351
谁懂我的心s,37444707994,0.6623931623931625
谁懂我的心s,544100858313,0.0
谜茫cheng,537396783238,2.6392694063926943
谜茫cheng,36286235128,2.156929330877488
谜茫cheng,548547222435,1.6615384615384616
谜茫cheng,35798985871,1.5766917293233085
谜茫cheng,528705813655,1.4545454545454546
谜茫cheng,40400203213,1.3308823529411764
谜茫cheng,536083448292,1.3027847607293066
谜茫cheng,545959606207,1.1771428571428573
谜茫cheng,540407272609,1.1255992329817834
谜茫cheng,37941111428,1.1187855610484096
谢群长,39539028043,2.441955590183093
谢群长,544115759872,2.1571333555038246
谢群长,541254875522,1.7047146401985112
谢群长,539677826038,1.5879884605297667
谢群长,544768785584,1.498170452343219
谢群长,529339155756,1.4
谢群长,550715341924,1.3878418329637843
谢群长,527397362582,1.1904761904761905
谢群长,521019257989,1.1701844903064416
谢群长,520310825412,1.1471875961418032
谢翠连940464830,537396783238,2.61295361691901
谢翠连940464830,549882564050,2.242914979757085
谢翠连940464830,35877393642,1.4707940371159112
谢翠连940464830,528109847799,1.1661724734371137
谢翠连940464830,527397362582,1.1641604010025062
谢翠连940464830,533204346200,1.0894736842105261
谢翠连940464830,522566248653,1.0325077399380804
谢翠连940464830,545566976422,1.0272556390977443
谢翠连940464830,532940035080,1.0049342105263157
谢翠连940464830,535612234886,1.0010066148979004
谢重阳88,537396783238,7.46434229269007
谢重阳88,544768785584,6.6830274317519205
谢重阳88,527419046969,6.162679723904213
谢重阳88,531846025844,6.092153631638991
谢重阳88,45404080098,6.066739552964043
谢重阳88,528109847799,6.0175611492081735
谢重阳88,545912368452,5.86951733074182
谢重阳88,35722423659,5.868551147166941
谢重阳88,39375321605,5.859956607227608
谢重阳88,538494418449,5.854775856594405
谢镇峰759,544115759872,1.9177279159086316
谢镇峰759,35798985871,1.605263157894737
谢镇峰759,36353085367,1.5992924165512998
谢镇峰759,546275765548,1.4993939393939395
谢镇峰759,539677826038,1.4967847588138978
谢镇峰759,540520509637,1.4
谢镇峰759,550715341924,1.3878418329637843
谢镇峰759,520310825412,1.3621820089168635
谢镇峰759,35722000205,1.3137254901960784
谢镇峰759,36058620932,1.3020614795131817
谭168498520,40400203213,1.3308823529411764
谭168498520,533204346200,1.0757894736842104
谭168498520,529100790989,1.0457142857142856
谭168498520,541592740476,1.041081081081081
谭168498520,545566976422,1.0135714285714286
谭168498520,537219457175,1.0
谭168498520,549744152016,1.0
谭168498520,551065941768,1.0
谭168498520,551081926272,1.0
谭168498520,539523705313,1.0
谭廷才23058749,40400203213,1.3308823529411764
谭廷才23058749,549744152016,1.0
谭廷才23058749,537219457175,1.0
谭廷才23058749,551065941768,1.0
谭廷才23058749,539523705313,1.0
谭廷才23058749,551081926272,1.0
谭廷才23058749,546783957758,1.0
谭廷才23058749,543742043514,0.0
谭廷才23058749,543719829706,0.0
谭廷才23058749,543812646033,0.0
谭振萍11,39539028043,3.0089697376142173
谭振萍11,549378588703,1.920240875015362
谭振萍11,545957998521,1.2220943613348676
谭振萍11,530449665002,1.1586694141889902
谭振萍11,35721027449,0.9993670886075949
谭振萍11,547742157633,0.9612718505123568
谭振萍11,528023284532,0.9609949955843391
谭振萍11,543616921912,0.9493670886075949
谭振萍11,540662535716,0.0
谭振萍11,544099790786,0.0
谭珊珠,549378588703,1.970873786407767
谭珊珠,35722000205,1.4586726998491704
谭珊珠,520310825412,1.2926385442514474
谭珊珠,35722333869,1.2142857142857142
谭珊珠,527475911875,1.144947209653092
谭珊珠,547751184046,1.0476190476190477
谭珊珠,528109847799,1.033513903936439
谭珊珠,550785319010,1.0
谭珊珠,538539816052,1.0
谭珊珠,521926312352,0.9948717948717947
谭贲好,537396783238,2.620083245253731
谭贲好,540662291619,1.507398932112891
谭贲好,35877393642,1.4469680124934754
谭贲好,548998614714,1.366136613661366
谭贲好,520310825412,1.335823429541596
谭贲好,40400203213,1.3207813428401662
谭贲好,527419046969,1.221817363922627
谭贲好,528109847799,1.1661724734371137
谭贲好,527397362582,1.1641604010025062
谭贲好,539410602755,1.1437451437451436
豹哥春暖花开,527419046969,1.323114083983649
豹哥春暖花开,537166359199,1.1283643892339543
豹哥春暖花开,36267739775,1.0268295604263984
豹哥春暖花开,550977477078,0.9855072463768115
豹哥春暖花开,551135995408,0.9855072463768115
豹哥春暖花开,537219457175,0.9855072463768115
豹哥春暖花开,543812646033,0.0
豹哥春暖花开,543742043514,0.0
豹哥春暖花开,543827067334,0.0
豹哥春暖花开,543889179481,0.0
贝才礻申亻山,36286235128,2.982438850791826
贝才礻申亻山,537396783238,2.61295361691901
贝才礻申亻山,549882564050,2.242914979757085
贝才礻申亻山,540520509637,2.207511737089202
贝才礻申亻山,44928090920,2.12487700655028
贝才礻申亻山,45404080098,2.0491784037558687
贝才礻申亻山,545516801138,1.9664860960635613
贝才礻申亻山,546275765548,1.8984615384615384
贝才礻申亻山,544100858313,1.87202786612146
贝才礻申亻山,36414345451,1.8416026461801112
贝贝康专用购物,537396783238,1.4643422926900702
贝贝康专用购物,531372212963,1.0184615384615385
贝贝康专用购物,540662535716,1.0151162790697674
贝贝康专用购物,540658025950,1.0067829457364341
贝贝康专用购物,536125595091,0.9962962962962962
贝贝康专用购物,537252200486,0.9889258028792911
贝贝康专用购物,547572252871,0.9878435517970401
贝贝康专用购物,538658965256,0.9870422535211267
贝贝康专用购物,542939108885,0.9860354756289508
贝贝康专用购物,547387807548,0.98
贝贝红枣,548547222435,1.6615384615384616
贝贝红枣,542199076372,1.1333333333333333
贝贝红枣,540407272609,1.0517076073660199
贝贝红枣,538535227251,1.02
贝贝红枣,541256147554,1.0
贝贝红枣,551081926272,1.0
贝贝红枣,551065941768,1.0
贝贝红枣,543626161846,1.0
贝贝红枣,551053390911,0.8800379755481195
贝贝红枣,540349069906,0.851627299903162
贞贞的00,529339155756,3.7170731707317075
贞贞的00,545940561990,3.5670731707317076
贞贞的00,546104970758,3.4534368070953443
贞贞的00,551248890640,3.3170731707317076
贞贞的00,44242610103,3.3170731707317076
贞贞的00,36514978453,3.3170731707317076
贞贞的00,544016559367,3.1581018518518515
贞贞的00,39539028043,2.83795316447054
贞贞的00,544115359956,2.8300595238095236
贞贞的00,44928090920,2.639945914622368
购物8888658,538585695146,3.7676767676767677
购物8888658,39539028043,3.0346026490066227
购物8888658,549736062191,3.005714285714286
购物8888658,545939669017,2.8395721925133692
购物8888658,545974803385,2.755980861244019
购物8888658,537396783238,2.61295361691901
购物8888658,528725788435,2.5454545454545454
购物8888658,540662291619,2.53649735597448
购物8888658,529338111966,2.4686411149825784
购物8888658,35798985871,2.3909774436090228
贵贵贵贵13259736,541254875522,1.4965034965034965
贵贵贵贵13259736,545974803385,0.937799043062201
贵贵贵贵13259736,530449665002,0.9365750528541226
贵贵贵贵13259736,541592740476,0.8083538083538084
贵贵贵贵13259736,45123664231,0.8072727272727274
贵贵贵贵13259736,42711696783,0.7779056386651324
贵贵贵贵13259736,547790825984,0.7272727272727273
贵贵贵贵13259736,35721027449,0.0
贵贵贵贵13259736,544099790786,0.0
贵贵贵贵13259736,544106282196,0.0
贺天佑111,549736062191,5.362045454545455
贺天佑111,529339155756,3.2184509084098947
贺天佑111,550966828606,2.8252508897167266
贺天佑111,549882564050,2.7721209426411737
贺天佑111,39539028043,2.7187406798014653
贺天佑111,537396783238,2.46434229269007
贺天佑111,544066720474,2.3493739346551132
贺天佑111,536083448292,2.2699407631905224
贺天佑111,544115759872,2.2626599517989017
贺天佑111,538585695146,2.2222222222222223
贺柏香88,537396783238,2.5457114888378958
贺柏香88,549736062191,2.1723809523809523
贺柏香88,549882564050,2.0585618344880157
贺柏香88,35798985871,1.5946248600223965
贺柏香88,544768785584,1.5153208349757998
贺柏香88,36353085367,1.384769223167079
贺柏香88,548998614714,1.3762376237623761
贺柏香88,540520509637,1.3746835443037975
贺柏香88,545538490326,1.2061104706005659
贺柏香88,527397362582,1.1641604010025062
贾是我命,35722000205,1.4586726998491704
贾是我命,520310825412,1.2926385442514474
贾是我命,527475911875,1.144947209653092
贾是我命,528109847799,1.033513903936439
贾是我命,521926312352,0.9948717948717947
贾是我命,536009750573,0.9334626158155568
贾是我命,537318544352,0.8998491704374056
贾是我命,549765831606,0.8989966555183946
贾是我命,35721027449,0.891025641025641
贾是我命,35722423659,0.8845039018952061
贾晓文1983,36286235128,1.9078463683610092
贾晓文1983,537180206236,1.4601919819311124
贾晓文1983,35722000205,1.4586726998491704
贾晓文1983,531877266868,1.2983642808363955
贾晓文1983,520310825412,1.2926385442514474
贾晓文1983,527475911875,1.144947209653092
贾晓文1983,528109847799,1.033513903936439
贾晓文1983,521926312352,0.9948717948717947
贾晓文1983,521019257989,0.9925346392737697
贾晓文1983,536009750573,0.9334626158155568
贾节娟aa,537396783238,2.6187965071527732
贾节娟aa,549882564050,2.234096653800099
贾节娟aa,36286235128,1.9970214210062693
贾节娟aa,42577833473,1.6863425925925928
贾节娟aa,35753244214,1.6286764705882353
贾节娟aa,540662291619,1.5919384057971016
贾节娟aa,546275765548,1.52875
贾节娟aa,528705813655,1.4545454545454546
贾节娟aa,539677826038,1.4178039702233252
贾节娟aa,548998614714,1.3489152193907914
贾英豪139,545959606207,1.2961904761904763
贾英豪139,531145857565,1.113805155089559
贾英豪139,542199076372,1.1095238095238096
贾英豪139,540662535716,1.0261904761904763
贾英豪139,540658025950,1.017857142857143
贾英豪139,43104145123,1.0161904761904763
贾英豪139,536125595091,0.9835978835978836
贾英豪139,543661881179,0.9761904761904763
贾英豪139,550367550663,0.9761904761904763
贾英豪139,537219457175,0.9761904761904763
赖余额,539677826038,2.5879884605297665
赖余额,550715341924,2.387841832963784
赖余额,520310825412,2.3621820089168635
赖余额,521019257989,2.1701844903064416
赖余额,36286235128,2.160221231349683
赖余额,36266985550,2.015832263585794
赖余额,547794157516,2.0148635842186646
赖余额,545979147913,1.9772357723577239
赖余额,42711696783,1.961202017083462
赖余额,547751184046,1.9581881533101047
赤足的暖暖,538585695146,3.5990338164251208
赤足的暖暖,537180206236,3.104084321475626
赤足的暖暖,36286235128,2.982438850791826
赤足的暖暖,528705813655,2.831357048748353
赤足的暖暖,528153854399,2.7885763000852517
赤足的暖暖,545939669017,2.670929241261722
赤足的暖暖,537396783238,2.6188894827719396
赤足的暖暖,550785319010,2.3768115942028984
赤足的暖暖,540520509637,2.207511737089202
赤足的暖暖,44928090920,2.12487700655028
赵三13525456480,544768785584,1.5405892759934676
赵三13525456480,546243180299,1.4852663094862906
赵三13525456480,539677826038,1.360054085377632
赵三13525456480,35722000205,1.3002817893624516
赵三13525456480,548998614714,1.0588723543012983
赵三13525456480,529055709096,1.0397775876817794
赵三13525456480,546275765548,0.8984615384615384
赵三13525456480,528109847799,0.8751229934497202
赵三13525456480,550715341924,0.8157342657342657
赵三13525456480,547794157516,0.7869292090665296
赵利荣520,36286235128,2.8373202760957863
赵利荣520,537396783238,2.629168396291684
赵利荣520,520310825412,2.1140060656189688
赵利荣520,547794157516,1.76668764092077
赵利荣520,541592740476,1.7434742434742436
赵利荣520,550659732532,1.676885916016351
赵利荣520,37444707994,1.6623931623931625
赵利荣520,35877393642,1.4870088164885853
赵利荣520,533204346200,1.44609616094984
赵利荣520,36266985550,1.444653175162126
赵华860425,543812646033,1.0188235294117647
赵华860425,543694756340,0.992258064516129
赵华860425,543694488413,0.96
赵华860425,543695068744,0.96
赵华860425,543742043514,0.96
赵华860425,544017279596,0.96
赵华860425,544099790786,0.96
赵华860425,543694848992,0.96
赵华860425,545939669017,0.0
赵华860425,544100858313,0.0
赵福君520,537396783238,2.61295361691901
赵福君520,544016559367,2.328042328042328
赵福君520,549882564050,2.242914979757085
赵福君520,538585695146,1.5990338164251208
赵福君520,539677826038,1.5879884605297667
赵福君520,549378588703,1.4470642625982433
赵福君520,520310825412,1.3621820089168635
赵福君520,549736062191,1.3620454545454548
赵福君520,531877266868,1.3237783595113437
赵福君520,546275765548,1.3183333333333334
赵秀娟_22,544016559367,2.8809780654440846
赵秀娟_22,39539028043,2.7129103938113177
赵秀娟_22,537396783238,2.629168396291684
赵秀娟_22,549736062191,2.145158685676422
赵秀娟_22,544115759872,1.9177279159086316
赵秀娟_22,541254875522,1.6767937944408533
赵秀娟_22,539677826038,1.3734977862112587
赵秀娟_22,548998614714,1.366136613661366
赵秀娟_22,40400203213,1.3207813428401662
赵秀娟_22,544768785584,1.240307486631016
赵长妹0508,35753244214,1.6682692307692308
赵长妹0508,36353085367,1.6406677079265912
赵长妹0508,35798985871,1.605263157894737
赵长妹0508,531877266868,1.5413486406358416
赵长妹0508,35877393642,1.4778790573588263
赵长妹0508,529055709096,1.3571428571428572
赵长妹0508,527419046969,1.3075522470109464
赵长妹0508,536083448292,1.2809520466744755
赵长妹0508,545959606207,1.2359637181469378
赵长妹0508,521019257989,1.2186317780580076
赵雅娟5977,39539028043,4.83795316447054
赵雅娟5977,546243180299,3.5441732947520257
赵雅娟5977,537180206236,3.505623242736645
赵雅娟5977,36353085367,3.438248992621278
赵雅娟5977,42577833473,3.382825630252101
赵雅娟5977,35798985871,3.2943387881468373
赵雅娟5977,550715341924,3.166348357524828
赵雅娟5977,527475911875,3.082272084091368
赵雅娟5977,544100858313,2.8428666444961754
赵雅娟5977,522609190751,2.791683848797251
赵雅琦会幸福,42577833473,1.5894555214723927
赵雅琦会幸福,550715341924,1.3729782487451199
赵雅琦会幸福,520310825412,1.347318424698199
赵雅琦会幸福,527419046969,1.23331235907923
赵雅琦会幸福,44928090920,1.2130707909334704
赵雅琦会幸福,521926312352,1.0495516753185463
赵雅琦会幸福,533204346200,1.011494995156603
赵雅琦会幸福,36266985550,1.0009686793671295
赵雅琦会幸福,536009750573,0.9881424962623084
赵雅琦会幸福,541659214822,0.9851364157813356
起个名字难到爆炸了,550905064205,1.0377358490566038
起个名字难到爆炸了,543661881179,1.0
起个名字难到爆炸了,544016559367,0.0
起个名字难到爆炸了,544106286825,0.0
起个名字难到爆炸了,544106282196,0.0
起个名字难到爆炸了,544100858313,0.0
起个名字难到爆炸了,544099790786,0.0
起个名字难到爆炸了,544066720474,0.0
起个名字难到爆炸了,544017279596,0.0
起个名字难到爆炸了,543889179481,0.0
趁着年轻放肆青春,540407272609,1.0517076073660199
趁着年轻放肆青春,540349069906,0.851627299903162
趁着年轻放肆青春,36267739775,0.8245735455766805
趁着年轻放肆青春,545979147913,0.0
趁着年轻放肆青春,545974803385,0.0
趁着年轻放肆青春,543695068744,0.0
趁着年轻放肆青春,543719829706,0.0
趁着年轻放肆青春,543742043514,0.0
趁着年轻放肆青春,543812646033,0.0
趁着年轻放肆青春,543827067334,0.0
趁脚翘,39539028043,1.83795316447054
趁脚翘,545959606207,1.1771428571428573
趁脚翘,540407272609,1.1255992329817834
趁脚翘,543616473590,0.8971428571428572
趁脚翘,550659732532,0.8716356107660457
趁脚翘,552007245556,0.8571428571428572
趁脚翘,541012296041,0.8571428571428572
趁脚翘,541592384250,0.8571428571428572
趁脚翘,533790993106,0.8571428571428572
趁脚翘,551135995408,0.8571428571428572
超建228,39539028043,2.441955590183093
超建228,544115759872,2.19892221180881
超建228,549736062191,2.1723809523809523
超建228,36286235128,1.8373202760957865
超建228,546243180299,1.7799043062200957
超建228,548547222435,1.6615384615384616
超建228,541254875522,1.4965034965034965
超建228,40400203213,1.3308823529411764
超建228,544768785584,1.3025027126855415
超建228,36353085367,1.162788650567765
超柏1983,543812646033,1.0588235294117647
超柏1983,543827067334,1.04
超柏1983,543694756340,1.032258064516129
超柏1983,532940035080,1.03125
超柏1983,543694848992,1.0
超柏1983,529389246092,1.0
超柏1983,543742043514,1.0
超柏1983,543694488413,1.0
超柏1983,537219457175,1.0
超柏1983,543695068744,1.0
超萌的可爱的大龙龙,539677826038,1.5879884605297667
超萌的可爱的大龙龙,550715341924,1.3878418329637843
超萌的可爱的大龙龙,520310825412,1.3621820089168635
超萌的可爱的大龙龙,521019257989,1.1701844903064416
超萌的可爱的大龙龙,36266985550,1.015832263585794
超萌的可爱的大龙龙,547794157516,1.0148635842186644
超萌的可爱的大龙龙,545979147913,0.9772357723577236
超萌的可爱的大龙龙,42711696783,0.9612020170834621
超萌的可爱的大龙龙,547751184046,0.9581881533101047
超萌的可爱的大龙龙,545912368452,0.9550135501355015
超超妈7890,36286235128,1.8373202760957865
超超妈7890,544115759872,1.770036581310276
超超妈7890,549882564050,1.7037857430527588
超超妈7890,549378588703,1.5192608831819605
超超妈7890,539677826038,1.4346630773006819
超超妈7890,550715341924,1.3878418329637843
超超妈7890,541254875522,1.3176178660049627
超超妈7890,35753244214,1.2358870967741935
超超妈7890,521019257989,1.1701844903064416
超超妈7890,35722000205,1.166034155597723
路过的小霞,42577833473,1.6863425925925928
路过的小霞,43104145123,1.0325925925925927
路过的小霞,528166273868,1.0224433388612495
路过的小霞,537252200486,1.0164021164021164
路过的小霞,39386028930,1.0037037037037038
路过的小霞,537215013586,0.9925925925925927
路过的小霞,35721027449,0.0
路过的小霞,544106282196,0.0
路过的小霞,544100858313,0.0
路过的小霞,544099790786,0.0
路过的某只,36286235128,1.8373202760957865
路过的某只,520310825412,1.114006065618969
路过的某只,533204346200,0.7781826360773729
路过的某只,36266985550,0.7676563202878994
路过的某只,547794157516,0.7666876409207699
路过的某只,541592740476,0.7434742434742436
路过的某只,538494418449,0.6920961326901922
路过的某只,550659732532,0.676885916016351
路过的某只,37444707994,0.6623931623931625
路过的某只,544100858313,0.0
踏雪的风,36286235128,2.163181158322649
踏雪的风,39539028043,1.83795316447054
踏雪的风,547355238181,1.02324905550712
踏雪的风,39375321605,1.0224522900430297
踏雪的风,549640657338,1.017005032983664
踏雪的风,547389639874,1.0110627377070047
踏雪的风,35798891586,1.0063467492260063
踏雪的风,39386028930,0.9987437626795582
踏雪的风,542939108885,0.9986482515835674
踏雪的风,538658965256,0.9923363711681856
踩了狗屎的猫,550715341924,7.417670078266105
踩了狗屎的猫,550905064205,6.978133200049982
踩了狗屎的猫,36353085367,5.026815051652772
踩了狗屎的猫,44928090920,4.699718210637548
踩了狗屎的猫,549661564014,4.452120383036935
踩了狗屎的猫,546826767033,4.382352941176471
踩了狗屎的猫,537318544352,4.289592760180995
踩了狗屎的猫,35722423659,4.274247491638796
踩了狗屎的猫,531372212963,4.269230769230769
踩了狗屎的猫,541012296041,4.230769230769231
躲着月亮的我,36353085367,1.5992924165512998
躲着月亮的我,36058620932,1.2727272727272727
躲着月亮的我,45404080098,1.1810606060606061
躲着月亮的我,528109847799,1.1318822023047375
躲着月亮的我,540407272609,1.128714894782604
躲着月亮的我,548547222435,1.1015384615384616
躲着月亮的我,37941111428,1.0652217539634758
躲着月亮的我,550661692854,1.0303030303030303
躲着月亮的我,549710009588,0.9782288908502501
躲着月亮的我,531372212963,0.977855477855478
轩love悦,39539028043,2.399704171849262
轩love悦,549882564050,2.2659336078885657
轩love悦,36286235128,2.163816002591513
轩love悦,544016559367,2.1581018518518515
轩love悦,544115759872,2.1163863266413454
轩love悦,537396783238,1.9455194063926942
轩love悦,544115359956,1.8300595238095236
轩love悦,548547222435,1.6615384615384616
轩love悦,540662291619,1.6231884057971016
轩love悦,35753244214,1.582236842105263
轩妈宝贝5896,537396783238,2.6119470020211097
轩妈宝贝5896,36286235128,2.160441154058664
轩妈宝贝5896,549882564050,1.9993070713091343
轩妈宝贝5896,539677826038,1.4178039702233252
轩妈宝贝5896,544768785584,1.36084471886495
轩妈宝贝5896,548998614714,1.3489152193907914
轩妈宝贝5896,536083448292,1.301042093426806
轩妈宝贝5896,36353085367,1.162788650567765
轩妈宝贝5896,35722000205,1.120537232233934
轩妈宝贝5896,37941111428,1.1187855610484096
轩婧1314,35721027449,0.0
轩婧1314,544114479515,0.0
轩婧1314,543695068744,0.0
轩婧1314,543719829706,0.0
轩婧1314,543742043514,0.0
轩婧1314,543812646033,0.0
轩婧1314,543827067334,0.0
轩婧1314,543889179481,0.0
轩婧1314,544016559367,0.0
轩婧1314,544017279596,0.0
轩轩397621462,546243180299,3.1252122241086586
轩轩397621462,44928090920,2.639945914622368
轩轩397621462,527475911875,2.6265022137887413
轩轩397621462,521019257989,2.582196029776675
轩轩397621462,541659214822,2.4120115394702335
轩轩397621462,45123664231,2.40258064516129
轩轩397621462,522609190751,2.3359139784946237
轩轩397621462,528023284532,2.3342085521380342
轩轩397621462,533823532718,2.32258064516129
轩轩397621462,45105421124,2.32258064516129
轩麻麻哦,538585695146,2.1832939248440755
轩麻麻哦,36286235128,2.160221231349683
轩麻麻哦,546243180299,1.7017141477547078
轩麻麻哦,529338111966,1.6829268292682926
轩麻麻哦,537180206236,1.6263552960800667
轩麻麻哦,528153854399,1.3108472746896924
轩麻麻哦,536083448292,1.2996884146917194
轩麻麻哦,548998614714,1.2753201925697155
轩麻麻哦,529055709096,1.2562254259501966
轩麻麻哦,545940561990,1.1490825688073394
转角遇到爱3656,549736062191,3.0661538461538465
转角遇到爱3656,544768785584,2.7041083916083917
转角遇到爱3656,529338111966,2.529080675422139
转角遇到爱3656,527475911875,2.1500754147812975
转角遇到爱3656,544115759872,2.1163863266413454
转角遇到爱3656,35722333869,2.0604395604395602
转角遇到爱3656,530449665002,2.0554561717352415
转角遇到爱3656,545516801138,2.005128205128205
转角遇到爱3656,546104970758,1.9825174825174827
转角遇到爱3656,549765831606,1.9041248606466
轻轻略过9,544016559367,2.1581018518518515
轻轻略过9,537396783238,1.9455194063926942
轻轻略过9,544115359956,1.8300595238095236
轻轻略过9,544115759872,1.770036581310276
轻轻略过9,549378588703,1.6336240308203314
轻轻略过9,529338111966,1.4686411149825784
轻轻略过9,539677826038,1.4346630773006819
轻轻略过9,35798985871,1.3909774436090228
轻轻略过9,35753244214,1.3828931747973596
轻轻略过9,541254875522,1.3176178660049627
辉少在烟台,544016559367,2.8518518518518516
辉少在烟台,544115359956,2.5238095238095237
辉少在烟台,549378588703,1.970873786407767
辉少在烟台,543812646033,1.0588235294117647
辉少在烟台,543827067334,1.04
辉少在烟台,543694756340,1.032258064516129
辉少在烟台,532940035080,1.03125
辉少在烟台,543694848992,1.0
辉少在烟台,529389246092,1.0
辉少在烟台,543694488413,1.0
辉文帅520,549882564050,1.7721209426411737
辉文帅520,541254875522,1.7192307692307691
辉文帅520,42577833473,1.64375
辉文帅520,539677826038,1.5879884605297667
辉文帅520,550715341924,1.3878418329637843
辉文帅520,520310825412,1.3621820089168635
辉文帅520,544768785584,1.36084471886495
辉文帅520,44928090920,1.2673652694610777
辉文帅520,531846025844,1.2300437083045779
辉文帅520,540407272609,1.2240119313944817
辉煌8880,36286235128,2.160221231349683
辉煌8880,544115759872,1.9107251147881834
辉煌8880,546243180299,1.4917072091994692
辉煌8880,35798985871,1.4179433994043054
辉煌8880,42577833473,1.382825630252101
辉煌8880,550715341924,1.1663483575248281
辉煌8880,531145857565,1.1376146788990826
辉煌8880,550661692854,1.0623376623376624
辉煌8880,39375321605,1.0270160184135104
辉煌8880,538535227251,1.02
辣椒炸番茄,39539028043,3.0346026490066227
辣椒炸番茄,544768785584,2.540589275993468
辣椒炸番茄,546243180299,2.4852663094862906
辣椒炸番茄,35722000205,2.300281789362452
辣椒炸番茄,36286235128,2.0818513098636773
辣椒炸番茄,539677826038,1.9503853895600831
辣椒炸番茄,544016559367,1.8809780654440846
辣椒炸番茄,540662535716,1.7326347305389223
辣椒炸番茄,550966828606,1.7261129914084874
辣椒炸番茄,540658025950,1.724301397205589
辰小冰88,544115759872,2.1163863266413454
辰小冰88,35798985871,1.5946248600223965
辰小冰88,35753244214,1.582236842105263
辰小冰88,539677826038,1.5721561969439728
辰小冰88,35722000205,1.5123839009287925
辰小冰88,35877393642,1.3918466686948585
辰小冰88,520310825412,1.3463497453310695
辰小冰88,527419046969,1.2323436797121006
辰小冰88,36058620932,1.2280701754385963
